Past_PatTrans_Meth_Yr_Round,Pasture,Patch,Past_Pat,Past_Pat_Yr,Past_PatTrans,Past_PatTrans_Method,SweepVac,Round,Year,StartTime,Temp,Winds,OrdinalSamplingDate,Hemipterans,Hoppers,Zoophages,Phytophage,Hymenoptera,Dipt,Aphi,Penta,Heteroptera,Past_Pat_ImageYear,Fescue,Robel,Forb,WSG,Legume,Woody,Bare,Litter,Litter_Depth,HerbProp,CropProp,TreeProp,WaterProp,ImpSurProp,Tree_kmHa,ImageYear,Herb_ha,Crop_ha,ImpSur_ha,Tree_ha,Tree_mHa,Water_ha,FireTreat,TSF,HerbExp_14-18,HerbTreat_14-18,HerbYesNo_alltime,TSH,GrazingTreat,GrazingYesNo,Cole_Ad,Lepi_Ad,Lepi_La,Cole_La,Orth,Aran
GIL_S1_Vacuum_2015_1,GIL,S,GIL_S,GIL_S_2015,GIL_S1,GIL_S1_Vacuum,Vacuum,1,2015,13.07,73,4,183,111,109,0,111,11,12,0,0,2,GIL_S_2016.17,68.03333333,1,22.36666667,3.366666667,10.7,4.366666667,32.43333333,60.66666667,0.65,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,3,Yes,Con,No,0.5,IES,Yes,3,0,1,0,103,3
GIL_S1_Vacuum_2015_2,GIL,S,GIL_S,GIL_S_2015,GIL_S1,GIL_S1_Vacuum,Vacuum,2,2015,13.03,95,1,208,26,25,1,25,0,2,0,0,1,GIL_S_2016.17,68.03333333,1,22.36666667,3.366666667,10.7,4.366666667,32.43333333,60.66666667,0.65,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,3,Yes,Con,No,0.5,IES,Yes,2,0,0,0,17,5
GIL_S1_Vacuum_2016_1,GIL,S,GIL_S,GIL_S_2016,GIL_S1,GIL_S1_Vacuum,Vacuum,1,2016,10.52,94,4,177,205,198,1,204,2,7,0,0,7,GIL_S_2016.17,35.4,2.6,43.5,10.93333333,13.1,4.566666667,46.56666667,38.2,6.366666667,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,0,Yes,Con,No,1.5,IES,Yes,1,0,0,0,53,2
GIL_S1_Vacuum_2016_2,GIL,S,GIL_S,GIL_S_2016,GIL_S1,GIL_S1_Vacuum,Vacuum,2,2016,13.47,80,4,198,102,101,0,102,1,1,0,0,1,GIL_S_2016.17,35.4,2.6,43.5,10.93333333,13.1,4.566666667,46.56666667,38.2,6.366666667,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,0,Yes,Con,No,1.5,IES,Yes,3,0,0,0,69,5
GIL_S1_Vacuum_2017_1,GIL,S,GIL_S,GIL_S_2017,GIL_S1,GIL_S1_Vacuum,Vacuum,1,2017,11.2,75,4,172,14,9,0,14,3,16,0,0,5,GIL_S_2016.17,36.60714286,5.821428571,32.17857143,9.892857143,26.42857143,1.464285714,4.571428571,93.71428571,1.410714286,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,1,Yes,Con,No,2.5,IES,Yes,5,1,1,0,17,1
GIL_S1_Vacuum_2017_2,GIL,S,GIL_S,GIL_S_2017,GIL_S1,GIL_S1_Vacuum,Vacuum,2,2017,11.15,75,1,195,76,70,0,76,13,10,0,0,6,GIL_S_2016.17,36.60714286,5.821428571,32.17857143,9.892857143,26.42857143,1.464285714,4.571428571,93.71428571,1.410714286,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,1,Yes,Con,No,2.5,IES,Yes,2,2,0,0,76,5
GIL_S2_Sweep_2015_1,GIL,S,GIL_S,GIL_S_2015,GIL_S2,GIL_S2_Sweep,Sweep,1,2015,15,73,4,183,30,24,0,30,23,60,0,4,6,GIL_S_2016.17,68.03333333,1,22.36666667,3.366666667,10.7,4.366666667,32.43333333,60.66666667,0.65,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,3,Yes,Con,No,0.5,IES,Yes,7,3,2,0,43,8
GIL_S2_Sweep_2015_2,GIL,S,GIL_S,GIL_S_2015,GIL_S2,GIL_S2_Sweep,Sweep,2,2015,14.32,95,1,208,18,14,3,15,27,13,0,0,4,GIL_S_2016.17,68.03333333,1,22.36666667,3.366666667,10.7,4.366666667,32.43333333,60.66666667,0.65,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,3,Yes,Con,No,0.5,IES,Yes,1,0,3,0,17,5
GIL_S2_Sweep_2016_1,GIL,S,GIL_S,GIL_S_2016,GIL_S2,GIL_S2_Sweep,Sweep,1,2016,12.47,94,4,177,69,59,0,69,10,16,0,0,10,GIL_S_2016.17,35.4,2.6,43.5,10.93333333,13.1,4.566666667,46.56666667,38.2,6.366666667,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,0,Yes,Con,No,1.5,IES,Yes,2,1,2,0,15,2
GIL_S2_Sweep_2016_2,GIL,S,GIL_S,GIL_S_2016,GIL_S2,GIL_S2_Sweep,Sweep,2,2016,10.6,80,4,202,24,23,0,24,8,2,0,0,1,GIL_S_2016.17,35.4,2.6,43.5,10.93333333,13.1,4.566666667,46.56666667,38.2,6.366666667,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,0,Yes,Con,No,1.5,IES,Yes,0,0,2,0,20,3
GIL_S2_Sweep_2017_1,GIL,S,GIL_S,GIL_S_2017,GIL_S2,GIL_S2_Sweep,Sweep,1,2017,9.6,75,4,172,33,28,0,33,19,6,0,1,5,GIL_S_2016.17,36.60714286,5.821428571,32.17857143,9.892857143,26.42857143,1.464285714,4.571428571,93.71428571,1.410714286,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,1,Yes,Con,No,2.5,IES,Yes,1,0,1,0,4,2
GIL_S2_Sweep_2017_2,GIL,S,GIL_S,GIL_S_2017,GIL_S2,GIL_S2_Sweep,Sweep,2,2017,10.93,75,1,195,25,23,0,25,66,19,0,1,2,GIL_S_2016.17,36.60714286,5.821428571,32.17857143,9.892857143,26.42857143,1.464285714,4.571428571,93.71428571,1.410714286,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,1,Yes,Con,No,2.5,IES,Yes,1,1,2,0,16,4
GIL_S2_Vacuum_2015_1,GIL,S,GIL_S,GIL_S_2015,GIL_S2,GIL_S2_Vacuum,Vacuum,1,2015,15,73,4,183,164,156,4,160,10,42,0,0,8,GIL_S_2016.17,68.03333333,1,22.36666667,3.366666667,10.7,4.366666667,32.43333333,60.66666667,0.65,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,3,Yes,Con,No,0.5,IES,Yes,3,0,4,0,112,6
GIL_S2_Vacuum_2015_2,GIL,S,GIL_S,GIL_S_2015,GIL_S2,GIL_S2_Vacuum,Vacuum,2,2015,14.32,95,1,208,59,53,0,59,6,45,2,1,4,GIL_S_2016.17,68.03333333,1,22.36666667,3.366666667,10.7,4.366666667,32.43333333,60.66666667,0.65,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,3,Yes,Con,No,0.5,IES,Yes,0,1,0,0,35,7
GIL_S2_Vacuum_2016_1,GIL,S,GIL_S,GIL_S_2016,GIL_S2,GIL_S2_Vacuum,Vacuum,1,2016,12.47,94,4,177,227,224,2,225,9,3,0,0,3,GIL_S_2016.17,35.4,2.6,43.5,10.93333333,13.1,4.566666667,46.56666667,38.2,6.366666667,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,0,Yes,Con,No,1.5,IES,Yes,0,0,5,0,72,8
GIL_S2_Vacuum_2016_2,GIL,S,GIL_S,GIL_S_2016,GIL_S2,GIL_S2_Vacuum,Vacuum,2,2016,10.6,80,4,202,80,78,0,80,4,3,0,1,2,GIL_S_2016.17,35.4,2.6,43.5,10.93333333,13.1,4.566666667,46.56666667,38.2,6.366666667,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,0,Yes,Con,No,1.5,IES,Yes,6,0,3,0,15,4
GIL_S2_Vacuum_2017_1,GIL,S,GIL_S,GIL_S_2017,GIL_S2,GIL_S2_Vacuum,Vacuum,1,2017,9.6,75,4,172,17,11,2,15,6,7,0,1,6,GIL_S_2016.17,36.60714286,5.821428571,32.17857143,9.892857143,26.42857143,1.464285714,4.571428571,93.71428571,1.410714286,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,1,Yes,Con,No,2.5,IES,Yes,5,2,0,0,27,7
GIL_S2_Vacuum_2017_2,GIL,S,GIL_S,GIL_S_2017,GIL_S2,GIL_S2_Vacuum,Vacuum,2,2017,10.93,75,1,195,66,56,1,65,9,4,0,0,10,GIL_S_2016.17,36.60714286,5.821428571,32.17857143,9.892857143,26.42857143,1.464285714,4.571428571,93.71428571,1.410714286,0.595752206,0.196990729,0.185360481,0.012721409,0.009175175,0.720327468,2016.17,275.4688982,91.08622425,4.24249445,85.70853288,720.3274682,5.882231731,FB,1,Yes,Con,No,2.5,IES,Yes,6,1,0,0,44,13
KLN_C1_Sweep_2015_1,KLN,C,KLN_C,KLN_C_2015,KLN_C1,KLN_C1_Sweep,Sweep,1,2015,11.17,75,1,178,40,37,1,39,71,55,0,1,3,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,1,1,2,0,9,2
KLN_C1_Sweep_2015_2,KLN,C,KLN_C,KLN_C_2015,KLN_C1,KLN_C1_Sweep,Sweep,2,2015,11,75,1,190,25,23,0,25,17,27,0,0,2,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,1,2,0,0,1,4
KLN_C1_Sweep_2016_1,KLN,C,KLN_C,KLN_C_2016,KLN_C1,KLN_C1_Sweep,Sweep,1,2016,13.52,80,4,169,32,29,1,31,96,12,0,0,3,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,17,1,2,0,45,16
KLN_C1_Sweep_2016_2,KLN,C,KLN_C,KLN_C_2016,KLN_C1,KLN_C1_Sweep,Sweep,2,2016,10.9,75,8,204,25,23,0,25,6,2,0,0,2,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,2,0,0,0,47,8
KLN_C1_Sweep_2017_1,KLN,C,KLN_C,KLN_C_2017,KLN_C1,KLN_C1_Sweep,Sweep,1,2017,10.87,80,1,168,10,9,0,10,13,6,0,0,1,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,3,0,0,0,11,1
KLN_C1_Sweep_2017_2,KLN,C,KLN_C,KLN_C_2017,KLN_C1,KLN_C1_Sweep,Sweep,2,2017,9.53,80,1,199,3,3,0,3,15,3,0,0,0,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,0,0,0,0,8,2
KLN_C1_Vacuum_2015_1,KLN,C,KLN_C,KLN_C_2015,KLN_C1,KLN_C1_Vacuum,Vacuum,1,2015,11.17,75,1,178,4,2,2,2,1,2,0,0,2,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,0,0,1,1,5,1
KLN_C1_Vacuum_2015_2,KLN,C,KLN_C,KLN_C_2015,KLN_C1,KLN_C1_Vacuum,Vacuum,2,2015,11,75,1,190,24,24,0,24,1,47,0,0,0,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,0,0,0,0,4,2
KLN_C1_Vacuum_2016_1,KLN,C,KLN_C,KLN_C_2016,KLN_C1,KLN_C1_Vacuum,Vacuum,1,2016,13.52,80,4,169,10,9,0,10,20,11,0,1,1,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,9,0,0,0,19,1
KLN_C1_Vacuum_2016_2,KLN,C,KLN_C,KLN_C_2016,KLN_C1,KLN_C1_Vacuum,Vacuum,2,2016,10.9,75,8,204,51,45,0,51,28,10,0,0,7,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,7,0,0,0,46,10
KLN_C1_Vacuum_2017_1,KLN,C,KLN_C,KLN_C_2017,KLN_C1,KLN_C1_Vacuum,Vacuum,1,2017,10.87,80,1,168,15,13,0,15,4,2,0,0,2,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,2,0,0,0,4,1
KLN_C1_Vacuum_2017_2,KLN,C,KLN_C,KLN_C_2017,KLN_C1,KLN_C1_Vacuum,Vacuum,2,2017,9.53,80,1,199,71,69,0,71,79,10,0,0,2,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,8,0,0,1,4,3
KLN_C2_Sweep_2015_1,KLN,C,KLN_C,KLN_C_2015,KLN_C2,KLN_C2_Sweep,Sweep,1,2015,10,75,1,178,10,9,0,10,5,30,0,0,1,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,0,1,0,0,0,2
KLN_C2_Sweep_2015_2,KLN,C,KLN_C,KLN_C_2015,KLN_C2,KLN_C2_Sweep,Sweep,2,2015,12.25,75,1,190,11,11,0,11,2,9,0,0,0,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,2,1,0,0,0,6
KLN_C2_Sweep_2016_1,KLN,C,KLN_C,KLN_C_2016,KLN_C2,KLN_C2_Sweep,Sweep,1,2016,12.25,80,4,169,17,16,0,17,12,2,0,1,1,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,9,0,1,0,3,6
KLN_C2_Sweep_2016_2,KLN,C,KLN_C,KLN_C_2016,KLN_C2,KLN_C2_Sweep,Sweep,2,2016,11.92,75,8,204,16,10,0,16,7,1,0,1,6,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,0,0,0,0,24,4
KLN_C2_Sweep_2017_1,KLN,C,KLN_C,KLN_C_2017,KLN_C2,KLN_C2_Sweep,Sweep,1,2017,11.55,80,1,168,3,3,0,3,0,1,0,0,0,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,1,1,0,0,7,1
KLN_C2_Vacuum_2015_1,KLN,C,KLN_C,KLN_C_2015,KLN_C2,KLN_C2_Vacuum,Vacuum,1,2015,10,75,1,178,94,80,1,93,7,73,2,0,12,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,3,0,2,0,24,4
KLN_C2_Vacuum_2015_2,KLN,C,KLN_C,KLN_C_2015,KLN_C2,KLN_C2_Vacuum,Vacuum,2,2015,12.25,75,1,190,38,33,0,38,7,64,0,0,5,KLN_C_2016.17,19.03333333,1.9,15.73333333,37.7,36.6,0.1,30.53333333,65.36666667,0.616666667,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,1,No,,No,,IES,Yes,1,2,0,0,16,4
KLN_C2_Vacuum_2016_1,KLN,C,KLN_C,KLN_C_2016,KLN_C2,KLN_C2_Vacuum,Vacuum,1,2016,12.25,80,4,169,16,14,0,16,9,2,0,0,2,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,2,0,0,0,14,2
KLN_C2_Vacuum_2016_2,KLN,C,KLN_C,KLN_C_2016,KLN_C2,KLN_C2_Vacuum,Vacuum,2,2016,11.92,75,8,204,43,41,0,43,5,3,0,1,2,KLN_C_2016.17,12.13333333,2.833333333,19.8,40.83333333,10.16666667,0,5.7,81.86666667,2.633333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,2,No,,No,,IES,Yes,0,0,0,0,49,5
KLN_C2_Vacuum_2017_1,KLN,C,KLN_C,KLN_C_2017,KLN_C2,KLN_C2_Vacuum,Vacuum,1,2017,11.55,80,1,168,5,4,0,5,7,3,0,0,1,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,0,1,0,0,10,2
KLN_C2_Vacuum_2017_2,KLN,C,KLN_C,KLN_C_2017,KLN_C2,KLN_C2_Vacuum,Vacuum,2,2017,10.27,80,1,199,86,81,0,86,20,4,0,0,5,KLN_C_2016.17,8.833333333,1.041666667,16.70833333,25,48.70833333,0,91,6.625,0.083333333,0.662604378,0.247132012,0.062425091,0.012308979,0.01552954,0.789181843,2016.17,320.2250863,119.4345715,7.505154569,30.16895258,789.1818426,5.948713649,PB,0,No,,No,,IES,Yes,1,2,0,0,4,1
KLN_E1_Sweep_2015_1,KLN,E,KLN_E,KLN_E_2015,KLN_E1,KLN_E1_Sweep,Sweep,1,2015,10.75,75,1,178,25,21,0,25,9,28,0,0,4,KLN_E_2016.17,53.5,2.1,14.2,10.23333333,19.26666667,0,10.33333333,84.96666667,1.5,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,2,No,,No,,IES,Yes,0,1,0,0,0,6
KLN_E1_Sweep_2015_2,KLN,E,KLN_E,KLN_E_2015,KLN_E1,KLN_E1_Sweep,Sweep,2,2015,10.75,75,1,190,5,4,0,5,4,10,0,0,1,KLN_E_2016.17,53.5,2.1,14.2,10.23333333,19.26666667,0,10.33333333,84.96666667,1.5,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,2,No,,No,,IES,Yes,0,0,1,0,0,7
KLN_E1_Sweep_2016_1,KLN,E,KLN_E,KLN_E_2016,KLN_E1,KLN_E1_Sweep,Sweep,1,2016,13.95,80,4,169,8,8,0,8,6,1,0,0,0,KLN_E_2016.17,28.63333333,0.8,14.63333333,14.33333333,27.3,1.266666667,23.1,32.23333333,0.15,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,0,No,,No,,IES,Yes,1,0,0,0,2,0
KLN_E1_Sweep_2016_2,KLN,E,KLN_E,KLN_E_2016,KLN_E1,KLN_E1_Sweep,Sweep,2,2016,10.58,75,13,204,21,18,0,21,9,14,0,0,3,KLN_E_2016.17,28.63333333,0.8,14.63333333,14.33333333,27.3,1.266666667,23.1,32.23333333,0.15,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,0,No,,No,,IES,Yes,1,2,0,0,21,8
KLN_E1_Sweep_2017_1,KLN,E,KLN_E,KLN_E_2017,KLN_E1,KLN_E1_Sweep,Sweep,1,2017,10.6,80,1,168,9,9,0,9,7,22,0,0,1,KLN_E_2016.17,17.1,2.033333333,19.4,22,22.13333333,0,14.06666667,83.36666667,1.633333333,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,1,No,,No,,IES,Yes,1,0,0,0,7,2
KLN_E1_Sweep_2017_2,KLN,E,KLN_E,KLN_E_2017,KLN_E1,KLN_E1_Sweep,Sweep,2,2017,10.77,80,1,199,31,22,0,31,10,2,0,1,9,KLN_E_2016.17,17.1,2.033333333,19.4,22,22.13333333,0,14.06666667,83.36666667,1.633333333,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,1,No,,No,,IES,Yes,1,1,2,0,43,9
KLN_E1_Vacuum_2015_1,KLN,E,KLN_E,KLN_E_2015,KLN_E1,KLN_E1_Vacuum,Vacuum,1,2015,10.75,75,1,178,48,39,0,48,4,30,0,0,9,KLN_E_2016.17,53.5,2.1,14.2,10.23333333,19.26666667,0,10.33333333,84.96666667,1.5,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,2,No,,No,,IES,Yes,3,0,0,0,4,1
KLN_E1_Vacuum_2015_2,KLN,E,KLN_E,KLN_E_2015,KLN_E1,KLN_E1_Vacuum,Vacuum,2,2015,10.75,75,1,190,41,37,0,41,4,75,0,0,4,KLN_E_2016.17,53.5,2.1,14.2,10.23333333,19.26666667,0,10.33333333,84.96666667,1.5,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,2,No,,No,,IES,Yes,4,0,0,0,29,2
KLN_E1_Vacuum_2016_1,KLN,E,KLN_E,KLN_E_2016,KLN_E1,KLN_E1_Vacuum,Vacuum,1,2016,13.95,80,4,169,15,15,0,15,8,7,0,0,0,KLN_E_2016.17,28.63333333,0.8,14.63333333,14.33333333,27.3,1.266666667,23.1,32.23333333,0.15,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,0,No,,No,,IES,Yes,0,1,0,1,48,3
KLN_E1_Vacuum_2016_2,KLN,E,KLN_E,KLN_E_2016,KLN_E1,KLN_E1_Vacuum,Vacuum,2,2016,10.58,75,13,204,248,241,0,248,51,10,0,1,7,KLN_E_2016.17,28.63333333,0.8,14.63333333,14.33333333,27.3,1.266666667,23.1,32.23333333,0.15,0.651342685,0.269104724,0.048531503,0.01801948,0.013001608,0.784330311,2016.17,298.5846281,123.3613824,5.960119413,22.24752209,784.3303114,8.260382337,PB,0,No,,No,,IES,Yes,3,3,0,0,33,7
